27,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
27,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,1,21,
28,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
28,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
28,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
28,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
28,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
28,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
28,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
28,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
28,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
28,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
28,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
28,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,1,21,
29,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
29,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
29,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
29,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
29,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
29,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
29,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
29,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
29,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
29,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
29,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
29,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,1,21,
30,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
30,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
30,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
30,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
30,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
30,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
30,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
30,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
30,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
30,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
30,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
30,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,1,21,
31,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
31,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
31,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
31,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
31,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
31,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
31,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
31,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
31,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
31,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
31,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
31,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,1,21,
32,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
32,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
32,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
32,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
32,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
32,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
32,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
32,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
32,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
32,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
32,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
32,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,1,21,
33,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
33,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
33,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
33,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
33,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
33,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
33,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
33,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
33,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
33,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
33,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
33,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,1,21,
34,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
34,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
34,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
34,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
34,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
34,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
34,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
34,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
34,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
34,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
34,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
34,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,1,21,
35,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
35,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
35,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
35,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
35,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
35,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
35,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
35,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
35,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
35,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
35,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
35,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,1,21,
36,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
36,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
36,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
36,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
36,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
36,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
36,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
36,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
36,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
36,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
36,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
36,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,1,21,
37,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
37,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
37,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
37,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
37,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
37,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
37,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
37,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
37,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
37,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
37,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
